id,balance,duration,housing,loan,campaign,y,default
539,0.071496014,0.01606344,yes,no,2,no,yes
540,0.073447969,0.084587231,yes,no,1,no,yes
541,0.077388194,0.03294022,yes,no,1,no,yes
542,0.075064006,0.026230175,yes,no,1,no,yes
543,0.07280337,0.030500203,yes,no,1,no,yes
544,0.072903238,0.008743392,yes,no,1,no,yes
545,0.078604761,0.038836926,yes,no,1,no,yes
546,0.073929149,0.005286702,yes,no,1,no,yes
547,0.073547837,0.050833672,yes,no,1,no,yes
548,0.073774808,0.029686865,yes,no,1,no,yes
549,0.07709767,0.084587231,yes,no,1,no,yes
550,0.076180706,0.024603497,yes,yes,2,no,yes
551,0.073220998,0.023180155,yes,no,2,no,yes
552,0.073112051,0.058763725,yes,no,1,no,yes
553,0.081292103,0.045750305,yes,no,1,no,yes
554,0.072712581,0.025010167,yes,no,1,no,yes
555,0.071841011,0.02643351,yes,no,2,no,yes
556,0.077079513,0.032736885,yes,no,2,no,yes
557,0.079866722,0.030296869,yes,no,2,no,yes
558,0.074346776,0.054493697,yes,no,2,no,yes
559,0.075663211,0.052663684,yes,no,2,no,yes
560,0.101537959,0.005286702,no,no,1,no,no
561,0.073992701,0.031110207,yes,no,1,no,yes
562,0.074655457,0.086213908,yes,no,2,no,yes
563,0.073556915,0.036396909,yes,no,2,no,yes
564,0.07280337,0.019723465,yes,yes,1,no,yes
565,0.122110653,0.077877186,yes,yes,1,no,yes
566,0.088773083,0.089467263,yes,no,1,no,yes
567,0.071668513,0.004676698,yes,no,1,no,yes
568,0.07280337,0.039650264,no,no,1,no,no
569,0.119014762,0.263725092,yes,no,3,yes,yes
570,0.078005556,0.017690118,yes,no,1,no,yes
571,0.087347702,0.086823912,yes,no,1,no,yes
572,0.071559566,0.038430256,yes,yes,1,no,yes
573,0.07280337,0.039650264,no,no,1,no,no
574,0.07455559,0.036396909,no,no,1,no,no
575,0.074573748,0.036396909,yes,yes,1,no,yes
576,0.075418081,0.014030094,no,no,1,no,no
577,0.072975868,0.021350142,yes,no,2,no,yes
578,0.073030342,0.054087027,yes,no,3,no,yes
579,0.074764404,0.106547377,yes,no,2,no,yes
580,0.074528353,0.01952013,yes,yes,2,no,yes
581,0.073702177,0.031516877,yes,no,2,no,yes
582,0.093666588,0.03294022,yes,no,2,no,yes
583,0.072957711,0.07157381,yes,no,2,no,yes
584,0.07280337,0.015453436,yes,no,4,no,yes
585,0.07280337,0.031313542,yes,no,2,no,yes
586,0.080429612,0.063033754,yes,no,2,no,yes
587,0.076053602,0.079300529,yes,no,3,no,yes
588,0.07280337,0.0750305,yes,no,1,no,yes
589,0.069852741,0.022773485,yes,yes,2,no,yes
590,0.072667187,0.069337129,yes,no,3,no,yes
591,0.078078187,0.01606344,yes,no,1,no,yes
592,0.109754326,0.028466856,yes,no,2,no,yes
593,0.073475206,0.064050427,no,yes,1,no,no
594,0.074083489,0.053273688,yes,no,2,no,yes
595,0.073611389,0.035380236,no,no,2,no,no
596,0.07280337,0.028060187,yes,no,3,no,yes
597,0.076888857,0.106954046,no,no,2,no,no
598,0.075617816,0.027450183,no,no,1,no,no
599,0.07280337,0.007320049,yes,no,5,no,yes
600,0.076289652,0.387555917,yes,no,3,no,yes
601,0.076389519,0.044530297,yes,no,2,no,yes
602,0.071732065,0.029890199,yes,no,2,no,yes
603,0.072848764,0.082757218,yes,yes,2,no,yes
604,0.073257313,0.024603497,yes,yes,1,no,yes
605,0.075390845,0.04249695,yes,yes,1,no,yes
606,0.072939553,0.018706791,no,no,2,no,no
607,0.078731865,0.042293615,yes,yes,1,no,yes
608,0.081137763,0.039243595,yes,no,1,no,yes
609,0.075009533,0.029280195,yes,yes,1,no,yes
610,0.076480308,0.013216755,yes,no,1,no,yes
611,0.084860095,0.06893046,yes,no,1,no,yes
612,0.075118479,0.057950386,yes,no,1,no,yes
613,0.103644254,0.046970313,yes,no,1,no,yes
614,0.091923447,0.034160228,yes,no,1,no,yes
615,0.098923247,0.056527044,yes,no,1,no,yes
616,0.073348102,0.079097194,yes,yes,1,no,yes
617,0.09301291,0.032126881,yes,no,1,no,yes
618,0.098950484,0.02948353,yes,no,2,no,yes
619,0.072757976,0.015860106,yes,no,2,no,yes
620,0.074137962,0.028873526,no,no,3,no,no
621,0.072866922,0.017690118,yes,yes,1,no,yes
622,0.073792966,0.029890199,yes,no,2,no,yes
623,0.071722986,0.058763725,yes,no,1,no,yes
624,0.077197538,0.142944286,yes,no,1,yes,yes
625,0.089617417,0.034566897,yes,no,3,no,yes
626,0.077642402,0.16307442,yes,no,1,no,yes
627,0.072994026,0.077470516,yes,no,2,no,yes
628,0.094901313,0.044326962,yes,no,4,no,yes
629,0.073620467,0.011590077,yes,yes,2,no,yes
630,0.111352205,0.061813745,yes,no,2,no,yes
631,0.076389519,0.04900366,yes,no,3,no,yes
632,0.072939553,0.046766978,yes,no,1,no,yes
633,0.073575073,0.053273688,no,no,3,no,no
634,0.07113286,0.079707198,yes,yes,2,no,yes
635,0.078795417,0.040870272,no,no,2,no,no
636,0.071141939,0.02948353,yes,no,1,no,yes
637,0.083189585,0.051240342,yes,no,1,no,yes
638,0.072812449,0.047783652,yes,no,4,no,yes
639,0.073429811,0.047783652,yes,yes,2,no,yes
640,0.074800719,0.066693778,yes,no,2,no,yes
641,0.075817551,0.023586824,yes,no,2,no,yes
642,0.074982296,0.050020333,yes,no,1,no,yes
643,0.07280337,0.059577064,yes,no,1,no,yes
644,0.07280337,0.007523383,yes,no,2,no,yes
645,0.080956185,0.026840179,yes,no,2,no,yes
646,0.07392007,0.107767385,yes,yes,2,no,yes
647,0.075091243,0.035583571,yes,no,3,no,yes
648,0.073393496,0.106547377,yes,no,2,no,yes
649,0.069480508,0.005896706,yes,yes,3,no,yes
650,0.074700852,0.063237088,yes,no,2,no,yes
651,0.074809798,0.042903619,yes,no,2,no,yes
652,0.072839686,0.063440423,yes,no,3,no,yes
653,0.073747571,0.083773892,yes,no,1,no,yes
654,0.075635974,0.079707198,yes,no,1,no,yes
655,0.069634848,0.038836926,yes,no,1,no,yes
656,0.072839686,0.057747052,no,no,2,no,no
657,0.069879977,0.029280195,yes,yes,1,no,yes
658,0.071441541,0.066693778,yes,no,1,no,yes
659,0.085050751,0.020333469,yes,no,1,no,yes
660,0.075354529,0.04595364,yes,no,1,no,yes
661,0.084233654,0.103090687,yes,no,1,no,yes
662,0.073720335,0.079707198,yes,no,1,no,yes
663,0.080502242,0.139080927,yes,no,2,no,yes
664,0.073611389,0.067710451,yes,no,2,no,yes
665,0.07407441,0.063237088,yes,no,3,no,yes
666,0.074147041,0.02602684,yes,no,2,no,yes
667,0.074619142,0.06547377,yes,no,2,no,yes
668,0.073220998,0.041073607,yes,no,4,no,yes
669,0.074628221,0.018706791,yes,no,2,no,yes
670,0.077615165,0.150264335,yes,no,3,no,yes
671,0.07280337,0.05551037,yes,no,2,no,yes
672,0.072812449,0.052867019,yes,no,3,no,yes
673,0.073193761,0.054493697,yes,no,2,no,yes
674,0.071232727,0.080520537,yes,no,2,no,yes
675,0.076335046,0.053273688,yes,no,1,no,yes
676,0.074755325,0.062627084,yes,yes,3,no,yes
677,0.07161404,0.0949573,yes,no,2,no,yes
678,0.079912117,0.0650671,yes,no,1,no,yes
679,0.07280337,0.03253355,yes,no,3,no,yes
680,0.073529679,0.049816999,yes,no,2,no,yes
681,0.07375665,0.038430256,yes,no,2,no,yes
682,0.074455722,0.096990647,yes,yes,1,no,yes
683,0.073547837,0.063033754,yes,no,1,no,yes
684,0.07280337,0.013216755,yes,no,3,no,yes
685,0.077433588,0.039853599,yes,no,2,no,yes
686,0.075000454,0.044936966,yes,no,2,no,yes
687,0.075018612,0.040056934,yes,yes,2,no,yes
688,0.073638625,0.044936966,yes,no,2,no,yes
689,0.07280337,0.01301342,yes,no,2,no,yes
690,0.081410128,0.015250102,yes,no,2,no,yes
691,0.073012184,0.081333876,yes,no,2,no,yes
692,0.07924936,0.076860512,yes,no,3,no,yes
693,0.083743395,0.023993493,yes,no,2,no,yes
694,0.07614439,0.324725498,yes,yes,2,yes,yes
695,0.087610989,0.070353802,yes,no,2,no,yes
696,0.072857843,0.012200081,yes,no,3,no,yes
697,0.07303942,0.056120374,yes,no,2,no,yes
698,0.072367585,0.030906873,yes,no,2,no,yes
699,0.092250286,0.051037007,yes,no,3,no,yes
700,0.073502442,0.079300529,yes,yes,2,no,yes
701,0.076443993,0.062220415,yes,no,2,no,yes
702,0.072994026,0.038430256,no,no,3,no,no
703,0.07280337,0.025416836,yes,no,2,no,yes
704,0.068291177,0.047580317,yes,no,2,no,yes
705,0.076153469,0.01606344,no,no,2,no,no
706,0.073511521,0.002643351,yes,no,6,no,yes
707,0.074855192,0.057543717,yes,yes,3,no,yes
708,0.077370036,0.022163481,yes,no,2,no,yes
709,0.076180706,0.026840179,yes,no,2,no,yes
710,0.07280337,0.029280195,yes,yes,2,no,yes
711,0.07280337,0.024603497,yes,no,2,no,yes
712,0.073938227,0.019316795,yes,no,3,no,yes
713,0.072839686,0.006303375,yes,no,3,no,yes
714,0.076607412,0.022773485,yes,no,3,no,yes
715,0.075726763,0.017690118,yes,no,4,no,yes
716,0.075554264,0.120577471,yes,no,2,no,yes
717,0.078314237,0.020130134,yes,no,2,no,yes
718,0.078060029,0.040260268,yes,no,2,no,yes
719,0.100466653,0.057950386,yes,no,2,no,yes
720,0.073556915,0.038633591,yes,no,3,no,yes
721,0.073420732,0.034973566,yes,no,5,no,yes
722,0.073329944,0.043310289,yes,no,3,no,yes
723,0.075082164,0.036193575,yes,no,2,no,yes
724,0.079049625,0.035380236,yes,no,2,no,yes
725,0.076108075,0.128304189,yes,no,2,no,yes
726,0.073302707,0.035786905,yes,no,5,no,yes
727,0.073720335,0.00650671,yes,no,3,no,yes
728,0.07375665,0.310898739,yes,no,2,no,yes
729,0.075753999,0.051647011,yes,no,2,no,yes
730,0.074600984,0.040666938,yes,no,2,no,yes
731,0.074700852,0.027450183,yes,no,2,no,yes
732,0.074464801,0.022773485,yes,no,4,no,yes
733,0.07375665,0.063847092,yes,no,3,no,yes
734,0.073792966,0.121390809,yes,no,3,no,yes
735,0.076217021,0.042090281,yes,yes,3,no,yes
736,0.072739818,0.083367222,yes,no,2,no,yes
737,0.07280337,0.03253355,no,no,3,no,no
738,0.074101647,0.008540057,yes,no,3,no,yes
739,0.077796743,0.011183408,yes,no,2,no,yes
740,0.074274145,0.031516877,yes,no,2,no,yes
741,0.073847439,0.068320455,yes,no,3,no,yes
742,0.077451746,0.047376983,yes,no,2,no,yes
743,0.080130009,0.042903619,yes,no,2,no,yes
744,0.075054927,0.017893453,yes,no,5,no,yes
745,0.083797868,0.042293615,yes,no,3,no,yes
746,0.072866922,0.06201708,no,no,2,no,no
747,0.075354529,0.041886946,yes,no,2,no,yes
748,0.07360231,0.02602684,yes,no,2,no,yes
749,0.073093894,0.024806832,yes,no,3,no,yes
750,0.073847439,0.013420089,yes,no,3,no,yes
751,0.0751094,0.013420089,yes,no,2,no,yes
752,0.074110726,0.033346889,yes,no,2,no,yes
753,0.076280573,0.069743798,no,no,3,no,no
754,0.077969241,0.025620171,yes,yes,2,no,yes
755,0.07280337,0.011996747,yes,no,3,no,yes
756,0.106885407,0.050630338,yes,no,3,no,yes
757,0.135629074,0.082553884,yes,no,3,no,yes
758,0.07559058,0.050833672,yes,yes,7,no,yes
759,0.06898117,0.037210248,yes,no,5,no,yes
760,0.073348102,0.038633591,no,no,3,no,no
761,0.073411654,0.044733632,yes,no,2,no,yes
762,0.076453071,0.031110207,yes,no,3,no,yes
763,0.080066457,0.019316795,no,no,2,no,no
764,0.074973217,0.038836926,yes,yes,3,no,yes
765,0.07662557,0.043920293,yes,no,2,no,yes
766,0.074265066,0.018096787,yes,no,2,no,yes
767,0.07542716,0.010370069,no,no,3,no,no
768,0.073802045,0.034363562,yes,no,3,no,yes
769,0.075027691,0.030093534,yes,no,3,no,yes
770,0.07280337,0.026840179,yes,no,3,no,yes
771,0.074219672,0.023790159,yes,no,3,no,yes
772,0.07280337,0.055917039,yes,no,4,no,yes
773,0.072984947,0.025213501,yes,no,2,no,yes
774,0.073638625,0.023993493,yes,no,3,no,yes
775,0.073611389,0.097397316,yes,no,2,no,yes
776,0.074310461,0.057950386,yes,no,3,no,yes
777,0.073738493,0.007116714,yes,no,4,no,yes
778,0.068681568,0.06547377,yes,no,2,no,yes
779,0.076843462,0.041073607,yes,no,2,no,yes
780,0.072839686,0.034973566,no,no,8,no,no
781,0.081891308,0.040870272,yes,no,4,no,yes
782,0.072176929,0.043920293,yes,no,3,no,yes
783,0.073184682,0.039650264,yes,no,2,no,yes
784,0.087483885,0.01952013,yes,no,2,no,yes
785,0.074809798,0.146400976,yes,no,2,no,yes
786,0.07470993,0.038226922,yes,yes,2,no,yes
787,0.07280337,0.014233428,no,no,2,no,no
788,0.074482959,0.028670191,yes,no,3,no,yes
789,0.080393296,0.021553477,yes,no,1,no,yes
790,0.075536107,0.080317202,yes,no,2,no,yes
791,0.077370036,0.127897519,yes,no,2,no,yes
792,0.076498466,0.102074014,yes,no,1,no,yes
793,0.07328455,0.090687271,yes,no,1,no,yes
794,0.093711982,0.04900366,yes,no,1,no,yes
795,0.074110726,0.026636844,yes,no,3,no,yes
796,0.074664536,0.063440423,yes,no,1,no,yes
797,0.075572422,0.055917039,yes,no,6,no,yes
798,0.075082164,0.024400163,yes,yes,2,no,yes
799,0.07280337,0.067710451,yes,no,4,no,yes
800,0.072876001,0.02297682,no,no,1,no,no
801,0.074065331,0.018503457,yes,no,1,no,yes
802,0.07447388,0.02602684,yes,no,3,no,yes
803,0.074964139,0.040666938,yes,no,2,no,yes
804,0.07280337,0.066287109,no,no,1,no,no
805,0.07280337,0.059373729,yes,no,1,no,yes
806,0.074818877,0.013826759,yes,no,1,no,yes
807,0.076562018,0.043716958,yes,no,1,no,yes
808,0.074827956,0.019723465,yes,no,1,no,yes
809,0.074591905,0.00650671,no,no,1,no,no
810,0.070524576,0.03294022,yes,no,1,no,yes
811,0.071541409,0.030906873,yes,no,3,no,yes
812,0.079458174,0.054493697,yes,no,1,no,yes
813,0.07280337,0.021146808,yes,no,2,no,yes
814,0.072812449,0.173241155,no,no,1,no,no
815,0.073684019,0.187677918,yes,no,3,no,yes
816,0.076752674,0.032330216,yes,no,2,no,yes
817,0.07280337,0.193777959,yes,no,3,no,yes
818,0.074137962,0.084587231,no,no,2,no,no
819,0.072830607,0.035380236,yes,no,1,no,yes
820,0.082871825,0.036600244,yes,yes,1,no,yes
821,0.076471229,0.028263522,yes,no,1,no,yes
822,0.081709731,0.059780399,yes,no,1,no,yes
823,0.073665862,0.020740138,yes,no,1,no,yes
824,0.075545185,0.025213501,yes,no,1,no,yes
825,0.070170501,0.02602684,yes,yes,1,no,yes
826,0.075154795,0.02643351,yes,no,1,no,yes
827,0.077587929,0.029076861,yes,yes,1,no,yes
828,0.073729414,0.015046767,yes,no,1,no,yes
829,0.080720135,0.021350142,yes,no,2,no,yes
830,0.077252011,0.096990647,yes,no,2,no,yes
831,0.072975868,0.032126881,yes,no,1,no,yes
832,0.072948632,0.050833672,yes,no,1,no,yes
833,0.07630781,0.034160228,yes,no,1,no,yes
834,0.077696875,0.105734038,yes,no,1,no,yes
835,0.069816425,0.034770232,yes,no,1,no,yes
836,0.071223649,0.02297682,yes,no,1,no,yes
837,0.073420732,0.051647011,yes,no,1,no,yes
838,0.067973417,0.030296869,yes,no,1,no,yes
839,0.07280337,0.027043514,yes,no,2,no,yes
840,0.073384417,0.059577064,yes,no,3,no,yes
841,0.085649956,0.098617324,yes,no,1,no,yes
842,0.074137962,0.076047174,yes,no,1,no,yes
843,0.073457048,0.086417243,yes,no,6,no,yes
844,0.071023914,0.042090281,yes,no,1,no,yes
845,0.079303833,0.016876779,yes,no,3,no,yes
846,0.07280337,0.046360309,yes,no,1,no,yes
847,0.070569971,0.030296869,yes,no,1,no,yes
848,0.070960362,0.028263522,yes,no,1,no,yes
849,0.075027691,0.148840992,yes,yes,2,yes,yes
850,0.07590834,0.028873526,yes,no,1,no,yes
851,0.072830607,0.072997153,yes,no,1,no,yes
852,0.070551813,0.022773485,yes,yes,1,no,yes
853,0.076217021,0.309272062,yes,no,1,no,yes
854,0.076162548,0.043920293,yes,no,1,no,yes
855,0.078196212,0.032736885,yes,no,1,no,yes
856,0.076316888,0.024806832,yes,no,2,no,yes
857,0.074691773,0.162667751,yes,no,1,no,yes
858,0.077914768,0.125050834,yes,no,1,no,yes
859,0.076362283,0.051647011,yes,yes,1,no,yes
860,0.074301382,0.02257015,no,no,1,no,no
861,0.074945981,0.07198048,yes,no,1,no,yes
862,0.073275471,0.072997153,yes,no,1,no,yes
863,0.084288127,0.019723465,yes,no,1,no,yes
864,0.079095019,0.066490443,yes,no,3,no,yes
865,0.073874675,0.047986987,yes,no,1,no,yes
866,0.106022915,0.03253355,yes,no,1,no,yes
867,0.073021263,0.036600244,yes,no,1,no,yes
868,0.078913442,0.037413583,yes,no,1,no,yes
869,0.075281899,0.046156974,no,no,1,no,no
870,0.075772157,0.022163481,yes,no,1,no,yes
871,0.075517949,0.100040667,yes,no,2,no,yes
872,0.07280337,0.060593737,yes,no,1,no,yes
873,0.073792966,0.016876779,yes,no,2,no,yes
874,0.0778149,0.04900366,no,no,2,no,no
875,0.07709767,0.041480277,yes,no,2,no,yes
876,0.076562018,0.026636844,yes,no,1,no,yes
877,0.074201514,0.231394876,yes,no,1,yes,yes
878,0.075926498,0.025010167,yes,no,1,no,yes
879,0.072876001,0.025416836,yes,no,1,no,yes
880,0.073511521,0.059983733,yes,no,2,no,yes
881,0.075218347,0.058357056,yes,no,1,no,yes
882,0.073693098,0.022163481,yes,yes,1,no,yes
883,0.073556915,0.028466856,yes,no,2,no,yes
884,0.073211919,0.041480277,yes,no,1,no,yes
885,0.072876001,0.047376983,yes,no,1,no,yes
886,0.07519111,0.051647011,yes,no,1,no,yes
887,0.075581501,0.037413583,yes,no,2,no,yes
888,0.074918744,0.039243595,yes,no,1,no,yes
889,0.07686162,0.025620171,no,yes,1,no,no
890,0.080720135,0.046766978,yes,no,1,no,yes
891,0.070161422,0.120170801,yes,yes,1,yes,yes
892,0.075608737,0.059780399,yes,yes,1,no,yes
893,0.0746373,0.035176901,yes,no,1,no,yes
894,0.073311786,0.068320455,yes,yes,1,no,yes
895,0.074882429,0.003863359,yes,yes,1,no,yes
896,0.074101647,0.031110207,yes,no,1,no,yes
897,0.073711256,0.159821065,yes,no,1,yes,yes
898,0.075763078,0.020130134,yes,no,2,no,yes
899,0.07431954,0.049410329,yes,no,1,no,yes
900,0.077751348,0.052867019,yes,no,1,no,yes
901,0.091868974,0.033346889,yes,yes,2,no,yes
902,0.07280337,0.051850346,yes,yes,2,no,yes
903,0.074546511,0.00955673,yes,no,1,no,yes
904,0.076816226,0.094143961,yes,no,1,no,yes
905,0.075227425,0.03904026,yes,no,1,no,yes
906,0.07280337,0.078893859,yes,no,7,no,yes
907,0.0762261,0.044936966,yes,no,1,no,yes
908,0.142020591,0.025620171,no,no,5,no,no
909,0.073402575,0.035583571,yes,no,5,no,yes
910,0.073139288,0.05205368,yes,no,6,no,yes
911,0.073384417,0.041073607,yes,no,2,no,yes
912,0.073112051,0.021146808,yes,no,1,no,yes
913,0.078495815,0.057543717,yes,no,2,no,yes
914,0.082000254,0.091093941,yes,no,1,no,yes
915,0.07407441,0.025823505,yes,no,1,no,yes
916,0.152906143,0.076860512,yes,no,1,no,yes
917,0.073684019,0.013623424,yes,no,1,no,yes
918,0.072848764,0.044936966,yes,no,2,no,yes
919,0.073475206,0.030500203,yes,no,1,no,yes
920,0.60431609,0.029280195,yes,no,2,no,yes
921,0.074337697,0.060187068,yes,no,2,no,yes
922,0.076834383,0.08153721,yes,no,2,no,yes
923,0.077724112,0.08845059,yes,no,2,no,yes
924,0.070942204,0.078893859,yes,no,1,no,yes
925,0.073820202,0.049816999,yes,no,1,no,yes
926,0.073157446,0.029076861,no,no,1,no,no
927,0.084315363,0.045343636,yes,no,2,no,yes
928,0.071913642,0.086010573,yes,no,1,no,yes
929,0.07320284,0.046970313,yes,yes,1,no,yes
930,0.071986273,0.128914193,yes,yes,2,no,yes
931,0.07280337,0.021756812,no,no,1,no,no
932,0.071949957,0.046156974,yes,yes,1,no,yes
933,0.069671164,0.014030094,yes,no,1,no,yes
934,0.064341874,0.162464416,yes,no,1,no,yes
935,0.072984947,0.022163481,yes,no,1,no,yes
936,0.073620467,0.025823505,yes,no,1,no,yes
937,0.073084815,0.024400163,yes,no,1,no,yes
938,0.074019937,0.013826759,yes,yes,3,no,yes
939,0.07280337,0.036600244,yes,no,2,no,yes
940,0.07335718,0.022773485,yes,no,3,no,yes
941,0.072757976,0.090280602,yes,no,1,no,yes
942,0.072394821,0.050020333,no,no,2,no,no
943,0.074219672,0.052663684,yes,yes,4,no,yes
944,0.077923847,0.045343636,yes,no,3,no,yes
945,0.072748897,0.115087434,yes,no,2,no,yes
946,0.077597008,0.055713705,no,no,2,no,no
947,0.08624916,0.0099634,yes,no,3,no,yes
948,0.091133586,0.077267182,no,no,2,no,no
949,0.089644653,0.028060187,yes,no,1,no,yes
950,0.074137962,0.076453843,yes,yes,2,no,yes
951,0.074800719,0.085603904,yes,no,2,no,yes
952,0.074600984,0.024603497,yes,no,2,no,yes
953,0.073847439,0.007320049,no,no,1,no,no
954,0.073593231,0.066693778,yes,no,2,no,yes
955,0.078650155,0.003863359,yes,no,1,no,yes
956,0.074846113,0.176087841,yes,yes,2,no,yes
957,0.077360957,0.046563644,yes,no,3,no,yes
958,0.072512847,0.031313542,yes,no,2,no,yes
959,0.073765729,0.011386743,yes,no,1,no,yes
960,0.075536107,0.321472143,yes,no,2,no,yes
961,0.081028816,0.023790159,yes,no,1,no,yes
962,0.074501117,0.037616917,yes,no,1,no,yes
963,0.080538558,0.041073607,yes,yes,1,no,yes
964,0.074101647,0.056730378,yes,no,1,no,yes
965,0.073447969,0.036600244,no,no,5,no,no
966,0.086385343,0.044326962,yes,no,4,no,yes
967,0.079185808,0.026230175,yes,no,5,no,yes
968,0.079449095,0.107767385,yes,no,2,no,yes
969,0.072994026,0.021146808,yes,no,2,no,yes
970,0.075309135,0.012200081,yes,no,1,no,yes
971,0.07280337,0.087840586,yes,no,1,no,yes
972,0.077796743,0.02297682,yes,no,1,no,yes
973,0.075236504,0.104920699,yes,no,1,no,yes
974,0.065313311,0.036396909,yes,no,2,no,yes
975,0.074047174,0.025416836,yes,yes,2,no,yes
976,0.073184682,0.07848719,yes,yes,2,no,yes
977,0.073293628,0.053273688,no,no,2,no,no
978,0.088382692,0.080520537,yes,no,2,no,yes
979,0.075254662,0.059780399,yes,no,2,no,yes
980,0.080093694,0.034770232,yes,no,2,no,yes
981,0.073729414,0.124847499,yes,no,2,no,yes
982,0.074510196,0.023993493,yes,no,3,no,yes
983,0.074682694,0.098617324,yes,no,4,no,yes
984,0.086112977,0.082553884,yes,no,2,no,yes
985,0.075980971,0.058357056,yes,no,1,no,yes
986,0.074246909,0.043920293,yes,no,2,no,yes
987,0.074228751,0.132167548,yes,yes,1,no,yes
988,0.07280337,0.011183408,no,no,1,no,no
989,0.073629546,0.07543717,yes,no,2,no,yes
990,0.080511321,0.033753558,yes,no,1,no,yes
991,0.076761753,0.009760065,yes,no,1,no,yes
992,0.072794291,0.014640098,yes,no,1,no,yes
993,0.075499791,0.011183408,yes,no,1,no,yes
994,0.075645053,0.029280195,yes,yes,1,no,yes
995,0.075617816,0.096380643,yes,no,1,no,yes
996,0.077115828,0.113664091,yes,no,1,no,yes
997,0.07335718,0.053070354,yes,no,1,no,yes
998,0.085304959,0.223871492,yes,no,1,no,yes
999,0.073311786,0.047986987,no,no,2,no,no
1000,0.07280337,0.033346889,yes,no,1,no,yes
1001,0.073466127,0.018910126,no,no,1,no,no
1002,0.078795417,0.185441236,yes,no,2,no,yes
1003,0.07208614,0.036396909,yes,no,2,no,yes
1004,0.077869373,0.098617324,yes,no,1,no,yes
1005,0.07590834,0.041886946,yes,no,2,no,yes
1006,0.072767055,0.063237088,yes,no,1,no,yes
1007,0.074846113,0.140300935,yes,no,2,no,yes
1008,0.075227425,0.073607157,yes,no,1,no,yes
1009,0.073220998,0.055713705,yes,no,1,no,yes
